,BlockBk_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,CESSPOOL_Density_perAcre_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
2722,16796,20.860303523785756,21,26.600000000000012,0.0,0.0,11.722583310101715,28.435070052325987,43.04690292215587,3.6351430820611648,20.18282469468498,57.06444306960097,9.271633214189592,0.0,3.5360678925035365,0.0,66.0,49.359039577779974,14.9111485651683,0.0,Low,3.0
2738,17085,28.76628209257217,18,31.19648148148149,83.22222222222223,0.0,27.321763378561123,26.479413779427276,48.17027535728128,11.513957425318075,50.14044558770188,97.42303399950364,10.787161322638159,0.0,1.980198019801981,0.0,0.0,53.46552030327461,18.560040603942994,0.0,Medium,2.0
2739,17130,27.06110303159954,11,17.874090909090906,0.0,45.45454545454545,11.457219913707506,36.458930310375784,21.713944116326285,27.981113180296447,9.987234168033433,27.782308377483616,6.586946458556224,72.72727272727273,57.87578757875788,21.0,0.0,61.73192305878999,14.346332252356358,1.0,Medium,2.0
2741,17195,17.284016789009474,32,24.299263392857135,0.0,0.0,16.138415521551742,32.03539370735199,18.648957630702224,8.266963335987677,24.204714403988373,20.431694892043467,19.753741495549672,0.0,10.334158415841577,52.59375,17.53125,8.10676407418002,24.199201754097807,0.0,Low,3.0
2752,17213,19.531808901165533,21,23.040646258503394,9.523809523809524,0.0,10.614520018146566,49.851333539887186,14.952210640148424,24.832343420204936,11.875914099061081,23.506029129517778,10.503885217908751,4.761904761904762,42.95143800094296,36.19047619047619,31.428571428571427,14.511388193461178,3.9644719961043635,0.0,Low,3.0
2753,17214,15.340516045582216,42,24.04299886621315,0.0,0.0,6.980280107905711,18.39130884078883,18.49014415477116,20.842801500933533,9.455757238679737,7.431931997845491,34.19286555329746,0.0,1.815181518151814,0.0,0.0,36.92882339062857,66.87616356009994,1.0,Low,3.0
2759,17237,26.065041509136844,57,28.347045068027224,34.473684210526315,0.0,64.93554710893842,24.340832024121283,19.67842451856483,7.659495198834156,45.33726786169245,53.890502007093026,15.629695254778834,0.0,25.794684731631076,62.526315789473685,14.473684210526315,12.294383055477644,7.56145958865097,0.0,Medium,2.0
2766,17266,19.78197777906083,26,17.988333333333323,0.0,0.0,8.766182916479778,7.4159615432939585,21.411195612697522,11.3269181766365,13.491864034061585,8.066212407734989,67.6172899891221,0.0,0.9900990099009908,12.692307692307692,0.0,47.4144424128114,99.33083733659348,1.0,Low,3.0
2775,17320,34.232739446972836,13,26.121043956043952,30.692307692307693,0.0,32.355986571286344,47.23142503214562,13.132542485231117,28.027502361863714,63.002446552486276,81.89238122176698,10.33718808790756,0.0,55.826351865955836,100.0,33.0,11.330055638182587,14.774599686387774,0.0,High,1.0
2782,17348,31.816721621605772,105,23.926734693877552,0.6285714285714286,38.095238095238095,17.021918411936518,30.99621654520738,25.84185892235922,18.360021881578536,41.34594908509632,38.05325315825706,32.2680029391538,0.0,67.70391324846773,66.0,0.0,31.875919475911463,76.94994806003709,0.01904761904761905,High,1.0
2800,17467,45.97869031628124,16,22.577827380952375,35.25,21.875,6.760068080576567,70.2829013102848,17.7845571292599,8.21029737155139,22.52139442200613,88.1967369533169,70.56023158153727,100.0,68.3168316831683,66.0,33.0,31.109902879596685,73.21329626824951,1.0,High,1.0
2808,17483,17.962339234406176,22,20.14863636363636,0.0,0.0,7.337148119393164,28.529184821764204,19.889723157425518,19.046186281443386,10.066990650476855,7.945105823724194,31.08519597010577,0.0,0.9900990099009906,18.0,0.0,45.78761092466639,78.57154662796192,1.0,Low,3.0
2811,17498,31.46360166408959,12,31.51833333333333,0.0,0.0,11.742394136860314,10.954953150972075,23.35759257135936,21.452507006068533,5.092439668549275,26.312473326149973,36.76359792733414,0.0,94.05940594059406,100.0,0.0,42.16392956421244,100.0,1.0,High,1.0
2812,17500,44.05766200155954,21,31.518333333333327,79.23809523809524,0.0,77.46751116248778,19.708830799812056,32.740103488062275,6.208153902684667,3.82229361357899,97.05818414215203,27.79790316651808,95.23809523809524,100.0,100.0,0.0,23.947637455960745,10.177450484172274,1.0,High,1.0
2830,17565,41.472011926609255,31,22.681743471582177,2.129032258064516,17.741935483870968,6.988667724818155,51.49123029829396,18.065837555915387,8.766365166804764,19.811601398809927,68.94889583716107,71.56409202697097,100.0,68.31683168316835,66.0,33.0,31.109902879596685,76.93605504069119,1.0,High,1.0
2833,17571,15.343294742886064,12,22.686249999999998,0.0,0.0,6.873642099445831,13.200687776461416,19.080286494046558,26.244261995306776,9.106548527370967,7.629017149208933,27.766034841776843,0.0,1.1551155115511553,11.0,0.0,45.899146295684574,54.85172519532397,1.0,Low,3.0
2836,17581,17.694444165780773,19,16.005438596491224,0.0,0.0,14.47273438411896,25.592762292040288,25.098721553743164,7.872595933326581,24.090172124326543,10.07195157793622,82.42864937389692,0.0,0.9900990099009906,0.0,0.0,40.97590441673422,35.51207738997727,1.0,Low,3.0
2852,17629,42.261892399873176,18,27.721666666666675,100.0,0.0,59.840350930963595,12.88029431134865,54.557578938719715,18.007952878042317,9.84591392123365,100.0,67.2016353005687,0.0,15.511551155115512,100.0,0.0,47.043853051552986,63.579481243759005,0.0,High,1.0
2853,17649,26.245342870996144,39,24.40128815628815,10.256410256410257,0.0,63.86470537803929,16.104670800033528,27.50835336726003,21.317430642250443,39.60222177039227,45.77948200986345,16.217350374005157,0.0,4.696623508504692,66.0,62.61538461538461,14.729564536997586,6.83200052050884,0.0,Medium,2.0
2861,17683,26.120353658089776,20,22.918916666666664,0.0,0.0,23.137390287270428,32.17708915487235,26.381403473164823,15.049388482479554,5.105077330820774,38.50442863464165,17.667942833241444,0.0,96.43564356435644,66.0,0.0,21.471790348209996,53.07658775371235,0.0,Medium,2.0
2864,17695,19.06119892012875,35,19.079176870748295,0.0,11.428571428571429,15.861614458026068,45.80971370113819,16.359563406457326,23.363382847592135,28.965193252952872,16.625751338776155,11.37071072195933,0.0,24.893917963224897,66.0,8.485714285714286,12.982726257273972,3.7531461896249847,0.0,Low,3.0
2868,17700,38.091494525539225,16,25.794226190476195,85.375,0.0,35.036444459902306,63.65946844395012,12.938318824204256,37.96067968694112,33.61569496813087,95.5160000725959,9.213207468439737,0.0,49.50495049504952,100.0,33.0,11.330055638182587,16.519866160755132,0.0,High,1.0
2871,17704,18.377096326848736,25,20.950990476190473,0.0,0.0,43.50066293728699,22.353241910953628,21.25098900851151,4.617242751838653,62.7781040361902,23.4347192003182,9.922602267603327,0.0,3.9999999999999987,66.0,0.0,11.284185134908775,3.940803505777966,0.0,Low,3.0
2877,17731,24.13538313523395,16,22.48308035714285,0.0,0.0,6.9693514926780775,50.92952825711476,19.15760374851049,17.177065096881382,31.238739863608604,25.035050009642053,13.507499173540609,0.0,75.74257425742576,66.0,0.0,34.8599549324944,23.06568297470428,1.0,Low,3.0
2880,17736,24.119651708857315,11,25.766623376623375,9.090909090909092,0.0,60.619303582632526,35.04188306115455,20.278230754368156,7.782147338182716,51.35861038434461,33.57453600635471,10.64294805836031,0.0,16.56165616561656,66.0,21.0,13.205742867920096,14.991836655250342,0.0,Low,3.0
2882,17762,27.04230731535485,24,24.751478174603175,0.0,4.166666666666667,7.388395755111898,35.5395183019296,19.828420800471374,11.351058596038248,60.3458855144142,27.94460478460805,17.504350717171704,0.0,89.81023102310229,66.0,9.625,43.76903220572035,14.652274505840095,1.0,Medium,2.0
2884,17767,38.42380611167978,14,22.388333333333325,7.142857142857143,0.0,30.920476540398912,13.63420059012007,25.101896593233413,21.168349953763006,20.607198660388313,70.54673267792887,38.73944980673504,50.0,85.00707213578501,66.0,33.0,30.524330352333397,100.0,1.0,High,1.0
2893,17786,25.310546148482864,14,19.727721088435374,0.0,0.0,30.0696721705692,83.63499335842539,27.84821000422698,28.258157148602375,23.005039971723853,27.020313111272998,14.455589072501992,0.0,0.9900990099009904,66.0,66.0,14.586183702103314,3.3727597379633605,0.0,Medium,2.0
2899,17809,41.62090539545984,50,35.47029999999997,98.64,0.0,91.23486578390039,19.504290104326834,14.672122015401026,19.43622678244024,15.224943792400348,99.58784763923067,29.857038503295,10.0,55.5049504950495,95.92,33.0,8.278600721433623,39.60330048987965,0.0,High,1.0
2902,17812,38.600316788827435,18,28.073505291005286,66.66666666666667,0.0,35.387496467330195,58.90659450103448,16.58186493453298,11.226385434920982,42.052300512003995,75.29246196788988,7.763186904241966,66.66666666666667,95.37953795379538,83.16666666666667,11.0,14.78693169055141,4.654802963932454,0.4444444444444444,High,1.0
2903,17813,50.176469163777355,92,33.879275362318864,100.0,0.0,73.61568957468705,33.88662669643764,15.800853964973951,15.007469429554076,19.50833550867204,100.0,47.57813264210648,90.21739130434783,97.43865690916918,100.0,0.0,21.608551719740056,54.28252350843066,1.0,High,1.0
2904,17819,17.43124707577474,24,22.388333333333325,0.0,0.0,15.501448302055394,20.57789190045676,18.0357127198989,5.554119645030025,70.03444153222563,14.73138544475872,27.096794097703505,0.0,2.103960396039604,66.0,0.0,11.284185134908775,5.591680705985166,0.0,Low,3.0
2910,17863,25.343419032566835,13,22.388333333333325,0.0,0.0,40.64365737290503,17.857300763617335,28.27969714500603,14.567583896076629,11.147598998425416,47.47675491769545,64.70008710103451,0.0,0.9900990099009904,66.0,33.0,14.78888351881841,43.654708464256245,0.0,Medium,2.0
2912,17865,22.57681174904814,16,22.388333333333325,0.0,0.0,32.913809689497995,10.324642055514369,26.114347282801113,43.20308694586673,27.60439810192267,28.588388162687643,13.284419251576988,0.0,4.579207920792079,66.0,66.0,15.524242921999182,4.704112318778057,0.0,Low,3.0
2919,17877,20.993875761477693,12,24.022420634920632,0.0,0.0,13.183949947194352,99.85458871622073,15.58954340498216,14.641456250335317,11.815870793139588,16.70410061057045,17.72743066709963,0.0,36.96369636963697,33.0,33.0,14.546914406230945,4.852040383312326,0.0,Low,3.0
2923,17905,24.373702632629787,21,25.415226757369613,0.0,0.0,6.36390166674057,41.64198561789216,17.361784420105366,9.353480926086837,17.410918238644935,50.17870498832386,14.030675190941663,4.761904761904762,91.56058462989155,42.42857142857143,25.142857142857142,27.30423977044466,17.024406582302085,1.0,Low,3.0
2930,17918,20.646153568117843,12,24.98561507936508,0.0,16.666666666666668,9.711093778420397,40.39182346440118,19.46586886721806,12.76595040609842,6.641579691294979,17.897700725332374,14.976109812749757,0.0,40.75907590759076,66.0,0.0,40.87591021435809,19.201062476389733,1.0,Low,3.0
2933,17926,17.6396840161889,13,16.740256410256407,0.0,0.0,14.14391643521797,16.68799764552768,23.403019900006694,10.770985104439008,55.65957926311727,11.83012151596807,13.42598894244836,0.0,1.9040365575019043,0.0,0.0,35.297806609809605,82.37123587472941,1.0,Low,3.0
2935,17932,18.100702929886147,57,20.756750208855475,0.0,0.0,15.74819678669238,44.307524399342846,25.50765622626728,7.692767649231114,25.194733102682743,12.284154607654916,61.742339588004285,0.0,2.0670488101441724,5.7894736842105265,0.0,37.07884880917599,31.441753005916716,1.0,Low,3.0
2941,17954,24.84230514393272,14,25.686343537414963,21.428571428571427,0.0,56.56503786257532,24.339388197112388,19.559802742612735,8.479503740384223,65.90121213093325,47.88587877323271,21.59415222928752,0.0,11.032531824611032,66.0,0.0,13.205742867920096,15.798716968267783,0.0,Low,3.0
2946,17972,13.81779123830145,30,22.50749999999999,0.0,16.666666666666668,7.748887679308287,13.586853310582098,12.902919786228159,10.73301006026778,11.577564240326918,15.99021771662891,18.61975088042452,0.0,8.448844884488453,66.0,0.0,13.077612914471677,3.2248316734297195,0.0,Low,3.0
2957,18030,15.143553831729001,13,22.388333333333325,0.0,0.0,17.8337774922998,10.340001551236194,18.55875888008208,5.608082158065541,41.90725860527594,16.13429707948766,26.261673198804008,0.0,1.4470677837014472,66.0,0.0,11.284185134908778,4.533426090469283,0.0,Low,3.0
2958,18031,16.420354239466253,23,22.77811594202898,0.0,0.0,13.2450341373204,26.426651098227204,15.613844229288075,12.898477516104391,11.036672216808627,15.547355464956214,14.028827993001302,0.0,44.4683598794662,33.0,33.0,14.60827452479098,6.0740548294677135,0.0,Low,3.0
2959,18034,29.88400157679723,41,25.290981416957028,12.170731707317072,0.0,35.11742042482425,10.438626571178732,28.545532887972065,21.051954382632516,21.61540961162067,55.79375445006802,41.181671911872435,0.0,43.61265394832167,66.0,0.0,22.746133987600203,94.57915392839082,0.0,Medium,2.0
2961,18038,26.66671282183067,44,22.388333333333325,0.0,17.045454545454547,8.353561134132418,24.670278573533267,19.52395443224738,18.62150589522307,22.62167313572907,23.561951781028764,24.210273275375854,9.090909090909092,96.3096309630963,51.0,22.5,27.53128880238379,39.23859018684388,1.0,Medium,2.0
2965,18058,28.89398451955014,13,23.200512820512817,0.0,57.69230769230769,4.89491430148377,27.425605621605207,13.86509278173408,42.13948646348683,19.797093487564652,39.12863767030594,11.572708481328116,0.0,100.0,66.0,0.0,48.98161486941832,7.605778123054758,1.0,Medium,2.0
2968,18073,30.99832852497169,13,24.766025641025635,0.0,42.30769230769231,10.609516247210818,41.162583814732926,21.74057251670788,29.049845958526678,5.3110157784708525,25.6571067815575,21.80007241156456,0.0,84.61538461538461,66.0,0.0,40.513929934973284,82.43951039170007,1.0,High,1.0
2984,18133,32.85076552951965,32,23.668541666666666,1.03125,0.0,22.867703787566672,58.57065226238408,27.519171732016574,19.93214320171699,33.573291119933536,50.320278723710366,62.89185313246621,0.0,36.66460396039604,66.0,0.0,22.731820940823656,99.84093794463354,0.0,High,1.0
3003,18197,40.051407272207825,15,26.309111111111104,62.13333333333333,0.0,43.46850070789603,29.80931434485416,55.48129511979719,17.13145685211776,12.983002827641355,93.37657747519326,40.45185509676794,33.333333333333336,20.264026402640265,100.0,0.0,33.185369692491655,72.89534005814772,0.0,High,1.0
3009,18219,22.80662589106146,23,26.061086956521738,0.0,0.0,10.3787845160672,38.97957358857154,19.733892411324003,11.85426051846963,8.158177368063932,17.45344032434667,20.54664619205852,0.0,89.23805424020662,66.0,0.0,42.16979836137323,14.332299779980342,1.0,Low,3.0
3012,18232,18.783275207844934,18,16.72944444444444,0.0,0.0,15.597622414246233,22.709608894783955,25.482493283783285,7.576096852266531,24.019537245859066,11.41880099831673,99.75870777964549,0.0,0.9900990099009905,0.0,0.0,39.938584406255124,36.311407996017046,1.0,Low,3.0
3015,18242,26.849545390515377,17,25.54298319327731,41.1764705882353,0.0,55.30035965064918,27.68741739068309,24.848999856379184,8.731869998068767,7.269300586179702,69.23844118799346,32.45946436683048,0.0,33.0227140361095,66.0,0.0,21.471790348209996,16.842915045630047,0.0,Medium,2.0
3018,18253,16.964236936788993,15,22.388333333333325,0.0,0.0,29.867494256962534,14.28665816912138,18.569655328559865,10.710126778394779,29.524860307935242,17.865284394804966,16.478182287932693,0.0,26.73267326732673,66.0,0.0,13.205742867920096,5.798779996332247,0.0,Low,3.0
3021,18285,23.240858556696683,16,22.388333333333325,0.0,0.0,25.297382507483995,30.299615171541383,24.957957964782242,19.403994022698697,52.618224213580035,33.586608768937396,22.932632982857108,0.0,18.626237623762382,66.0,33.0,7.776128668233594,14.966621649936812,0.0,Low,3.0
3022,18286,25.1546550310457,67,23.632569296375245,0.0,18.65671641791045,8.48650942505476,36.18332636654729,21.041701978968817,11.197510396361004,27.241975770223217,28.47534182403066,17.62532446837113,0.0,88.13358947835081,66.0,0.0,34.49032597450484,21.30958910003287,0.9253731343283582,Low,3.0
3024,18292,25.265462812975965,59,23.700992736077477,0.0,0.0,7.455929338699784,51.75760195728847,19.41224158220745,13.169256913277605,40.084833648294286,25.444833350165002,17.22329479070939,11.864406779661017,69.3069306930693,66.0,3.9152542372881354,42.81382087162291,12.098008109254692,1.0,Medium,2.0
3035,18347,17.814080470817625,12,21.76958333333333,0.0,0.0,7.162522272773981,33.226316406570945,20.38362235793112,21.536413171618975,9.327583305817113,8.372344378136289,24.56855347273547,0.0,2.062706270627063,33.0,0.0,44.43927680632378,59.17636575721391,1.0,Low,3.0
3042,18368,17.713593215499458,20,16.52442857142857,0.0,0.0,16.957601472412893,20.83506557357949,25.865797323164678,7.433398318555467,24.764079837271318,13.408524930014746,96.42432721728771,0.0,1.8811881188118806,0.0,0.0,35.18122022026476,24.141859865199816,1.0,Low,3.0
3044,18370,23.040280301322177,21,22.388333333333325,0.0,0.0,17.97248255686553,20.91440734131075,18.480709193322337,11.78871236215019,46.52768782717212,17.687408042330976,18.492276968273906,0.0,60.77322017916078,66.0,26.714285714285715,9.087748934322288,31.817212368626947,0.0,Low,3.0
