,Uid,RFish_rank
8952,-155.06883_19.70812,4.0
8953,-155.04695_19.71793,2.0
8954,-155.06144_19.71012,3.0
8955,-155.07745_19.69394,3.0
8956,-155.07172_19.69960,4.0
8957,-155.05925_19.69463,3.0
8958,-155.05911_19.69423,3.0
8959,-155.05984_19.69444,3.0
8960,-155.05953_19.69454,3.0
8961,-155.05973_19.69404,3.0
8962,-155.05939_19.69415,3.0
8963,-155.05756_19.69413,3.0
8964,-155.05909_19.69526,3.0
8965,-155.05911_19.69268,3.0
8966,-155.05954_19.69243,3.0
8967,-155.07083_19.70257,4.0
8968,-155.06380_19.71361,3.0
8969,-155.07629_19.69291,3.0
8970,-155.06652_19.69470,3.0
8971,-155.06545_19.69081,3.0
8972,-155.06075_19.70851,3.0
8973,-155.06469_19.70786,3.0
8974,-155.07288_19.69922,4.0
8975,-155.07764_19.70251,4.0
8976,-155.07359_19.69082,3.0
8977,-155.07883_19.70568,4.0
8978,-155.05759_19.69515,3.0
8979,-155.05745_19.69475,3.0
8980,-155.05787_19.69506,3.0
8981,-155.05773_19.69467,3.0
8982,-155.05815_19.69498,3.0
8983,-155.05801_19.69458,3.0
8984,-155.05842_19.69489,3.0
8985,-155.05828_19.69449,3.0
8986,-155.05870_19.69480,3.0
8987,-155.05856_19.69441,3.0
8988,-155.05798_19.69561,3.0
8989,-155.07494_19.70382,4.0
8990,-155.08000_19.71501,3.0
8991,-155.07967_19.70621,4.0
8992,-155.05868_19.69378,3.0
8993,-155.05896_19.69370,3.0
8994,-155.05957_19.69350,3.0
8995,-155.06820_19.70337,4.0
8996,-155.07315_19.70256,4.0
8997,-155.06871_19.69854,4.0
8998,-155.06133_19.69067,3.0
8999,-155.06383_19.70991,3.0
9000,-155.08056_19.71472,3.0
9001,-155.08069_19.71465,3.0
9002,-155.07087_19.70374,4.0
9003,-155.08006_19.71602,3.0
9004,-155.07623_19.71351,4.0
9005,-155.06223_19.69051,3.0
9006,-155.06202_19.69053,3.0
9007,-155.07160_19.69334,3.0
9008,-155.07162_19.69360,3.0
9009,-155.07164_19.69387,3.0
9010,-155.07660_19.69045,3.0
9011,-155.07577_19.69072,3.0
9012,-155.07258_19.70026,4.0
9013,-155.07044_19.70165,4.0
9014,-155.07625_19.69012,3.0
9015,-155.04779_19.71612,2.0
9016,-155.07187_19.70100,4.0
9017,-155.05694_19.69308,2.0
9018,-155.05704_19.69334,2.0
9019,-155.04923_19.70443,3.0
9020,-155.07605_19.68996,3.0
9021,-155.07428_19.70159,4.0
9022,-155.06162_19.69055,3.0
9023,-155.06264_19.69089,3.0
9024,-155.06223_19.69091,3.0
9025,-155.06203_19.69093,3.0
9026,-155.06183_19.69094,3.0
9027,-155.06163_19.69095,3.0
9028,-155.04172_19.72486,2.0
9029,-155.01942_19.73113,3.0
9030,-155.03803_19.72756,3.0
9031,-155.03781_19.72767,3.0
9032,-155.03759_19.72777,3.0
9033,-155.03809_19.72835,3.0
9034,-155.03836_19.72823,3.0
9035,-155.04093_19.72845,2.0
9036,-155.03940_19.73001,2.0
9037,-155.04126_19.73574,2.0
9038,-155.04226_19.73541,2.0
9039,-155.04042_19.72636,2.0
9040,-155.04583_19.72599,2.0
9041,-155.03990_19.72662,2.0
9042,-155.06253_19.71851,3.0
9043,-155.04917_19.72365,3.0
9044,-155.04117_19.72447,2.0
9045,-155.03847_19.72583,3.0
9046,-155.04082_19.72699,2.0
9047,-155.04777_19.71724,2.0
9048,-155.03572_19.72417,3.0
9049,-155.03518_19.72443,3.0
9050,-155.03566_19.72502,3.0
9051,-155.03629_19.72472,3.0
9052,-155.03679_19.72666,3.0
9053,-155.03795_19.72693,3.0
9054,-155.04695_19.72535,2.0
9055,-155.04056_19.73160,2.0
9056,-155.04980_19.72423,3.0
9057,-155.04146_19.73114,2.0
9058,-155.04224_19.73075,2.0
9059,-155.04042_19.72754,2.0
9060,-155.04565_19.72372,2.0
9061,-155.03624_19.72391,3.0
9062,-155.04783_19.72799,2.0
9063,-155.04005_19.73185,2.0
9064,-155.01226_19.73399,3.0
9065,-155.03966_19.73058,2.0
9066,-155.06532_19.72224,3.0
9067,-155.06470_19.71887,3.0
9068,-155.02145_19.73061,3.0
9069,-155.03745_19.73669,3.0
9070,-155.08061_19.71740,3.0
9071,-155.04187_19.72513,2.0
9072,-155.04807_19.72494,2.0
9073,-155.04826_19.72469,2.0
9074,-155.04326_19.72493,2.0
9075,-155.04640_19.72424,2.0
9076,-155.04450_19.72431,2.0
9077,-155.04481_19.72416,2.0
9078,-155.04301_19.73416,2.0
9079,-155.05551_19.72539,3.0
9080,-155.03695_19.72523,3.0
9081,-155.04392_19.72611,2.0
9082,-155.03787_19.73674,3.0
9083,-155.04495_19.72821,2.0
9084,-155.04666_19.72412,2.0
9085,-155.03702_19.72588,3.0
9086,-155.03817_19.72530,3.0
9087,-155.04545_19.72534,2.0
9088,-155.04633_19.72493,2.0
9089,-155.05027_19.72388,3.0
9090,-155.04603_19.72507,2.0
9091,-155.11441_19.86834,1.0
9092,-155.09510_19.80746,2.0
9093,-155.09390_19.80654,2.0
9094,-155.13651_19.82208,2.0
9095,-155.12188_19.85920,1.0
9096,-155.78632_19.93419,2.0
9097,-155.78472_19.93390,2.0
9098,-155.78715_19.93491,2.0
9099,-155.78625_19.93307,2.0
9100,-155.78612_19.93351,2.0
9101,-155.78591_19.93354,2.0
9102,-155.78570_19.93357,2.0
9103,-155.78921_19.93478,2.0
9104,-155.78999_19.93241,2.0
9105,-155.79181_19.93574,2.0
9106,-155.78590_19.93594,2.0
9107,-155.78667_19.93344,2.0
9108,-155.78663_19.93304,2.0
9109,-155.78687_19.93297,2.0
9110,-155.78703_19.93275,2.0
9111,-155.79350_19.93819,2.0
9112,-155.79324_19.93815,2.0
9113,-155.79107_19.93893,2.0
9114,-155.79117_19.93912,2.0
9115,-155.79150_19.93846,2.0
9116,-155.79131_19.93811,2.0
9117,-155.78630_19.94093,2.0
9118,-155.78772_19.93959,2.0
9119,-155.79631_19.94436,2.0
9120,-155.78774_19.93679,2.0
9121,-155.78251_19.94627,2.0
9122,-155.79951_19.93976,2.0
9123,-155.78642_19.94828,2.0
9124,-155.78657_19.94809,2.0
9125,-155.78624_19.93806,2.0
9126,-155.78625_19.93766,2.0
9127,-155.78387_19.94747,2.0
9128,-155.78418_19.94743,2.0
9129,-155.78422_19.93990,2.0
9130,-155.78438_19.94005,2.0
9131,-155.78457_19.94014,2.0
9132,-155.78508_19.94073,2.0
9133,-155.79935_19.94371,2.0
9134,-155.79911_19.94336,2.0
9135,-155.79891_19.94367,2.0
9136,-155.79967_19.94264,2.0
9137,-155.80016_19.94269,2.0
9138,-155.80036_19.94273,2.0
9139,-155.77886_19.95238,2.0
9140,-155.77892_19.95202,2.0
9141,-155.77857_19.95141,2.0
9142,-155.80142_19.94488,2.0
9143,-155.80066_19.94129,2.0
9144,-155.80040_19.94116,2.0
9145,-155.79972_19.94126,2.0
9146,-155.79937_19.94599,2.0
9147,-155.79961_19.94604,2.0
9148,-155.79986_19.94609,2.0
9149,-155.79909_19.94515,2.0
9150,-155.79951_19.94547,2.0
9151,-155.79938_19.94493,2.0
9152,-155.79872_19.94540,2.0
9153,-155.79970_19.94161,2.0
9154,-155.79915_19.94111,2.0
9155,-155.79914_19.94089,2.0
9156,-155.80010_19.94085,2.0
9157,-155.78231_19.95075,2.0
9158,-155.80026_19.94377,2.0
9159,-155.80021_19.94398,2.0
9160,-155.79960_19.94440,2.0
9161,-155.80018_19.94448,2.0
9162,-155.79991_19.94443,2.0
9163,-155.80170_19.94678,2.0
9164,-155.80053_19.94624,2.0
9165,-155.77825_19.95235,2.0
9166,-155.79997_19.93879,2.0
9167,-155.78303_19.95200,2.0
9168,-155.80092_19.94362,2.0
9169,-155.80087_19.94382,2.0
9170,-155.79824_19.94472,2.0
9171,-155.79836_19.94602,2.0
9172,-155.79849_19.94617,2.0
9173,-155.80096_19.94343,2.0
9174,-155.80100_19.94323,2.0
9175,-155.79931_19.94398,2.0
9176,-155.79922_19.94418,2.0
9177,-155.79932_19.94444,2.0
9178,-155.79901_19.94440,2.0
9179,-155.79834_19.94454,2.0
9180,-155.83952_20.08032,2.0
9181,-155.84107_20.08264,2.0
9182,-155.74975_20.02405,3.0
9183,-155.82846_20.03815,3.0
9184,-155.75917_20.01991,3.0
9185,-155.85786_20.07866,3.0
9186,-155.84371_20.08542,3.0
9187,-155.84352_20.08906,3.0
9188,-155.05734_19.72797,3.0
9189,-155.02201_19.73064,3.0
9190,-155.04507_19.72932,2.0
9191,-155.04707_19.72824,2.0
9192,-155.03982_19.73262,2.0
9193,-155.03979_19.73198,2.0
9194,-155.04818_19.72701,2.0
9195,-155.03658_19.72525,3.0
9196,-155.04161_19.72811,2.0
9197,-155.09266_19.77889,2.0
9198,-155.09109_19.75347,2.0
9199,-155.10336_19.74417,2.0
9200,-155.12158_19.75778,2.0
9201,-155.14218_19.76595,2.0
9202,-155.10847_19.74416,2.0
9203,-155.10338_19.79737,2.0
9204,-155.09429_19.79340,2.0
9205,-155.09527_19.75325,2.0
9206,-155.13150_19.74953,2.0
9207,-155.12625_19.74715,2.0
9208,-155.09688_19.74489,2.0
9209,-155.11273_19.77749,2.0
9210,-155.09335_19.78288,2.0
9211,-155.12637_19.79175,2.0
9212,-155.09284_19.75656,2.0
9213,-155.09407_19.77665,2.0
9214,-155.09113_19.75537,2.0
9215,-155.09242_19.74361,2.0
9216,-155.09346_19.74429,2.0
9217,-155.09321_19.75131,2.0
9218,-155.13973_19.75411,2.0
9219,-155.09076_19.78921,2.0
9220,-155.10778_19.74481,2.0
9221,-155.09521_19.79059,2.0
9222,-155.08915_19.79810,2.0
9223,-155.09129_19.74441,2.0
9224,-155.09212_19.79455,2.0
9225,-155.09313_19.76683,2.0
9226,-155.09627_19.78809,2.0
9227,-155.10957_19.74383,2.0
9228,-155.10835_19.74361,2.0
9229,-155.09340_19.79191,2.0
9230,-155.12177_19.79259,2.0
9231,-155.13041_19.90393,2.0
9232,-155.17060_19.88140,2.0
9233,-155.14340_19.83204,3.0
9234,-155.10620_19.85675,2.0
9235,-155.08501_19.83759,3.0
9236,-155.15191_19.85411,2.0
9237,-155.12316_19.86737,1.0
9238,-155.09641_19.83362,3.0
9239,-155.08327_19.84742,3.0
9240,-155.08376_19.84774,3.0
9241,-155.12456_19.88862,2.0
9242,-155.11806_19.88005,2.0
9243,-155.09218_19.83117,3.0
9244,-155.10276_19.83747,3.0
9245,-155.10594_19.85944,2.0
9246,-155.09575_19.86153,2.0
9247,-155.14831_19.87634,2.0
9248,-155.16151_19.89061,2.0
9249,-155.11287_19.86938,1.0
9250,-155.08973_19.82710,3.0
9251,-155.08625_19.85145,3.0
9252,-155.11220_19.81008,2.0
9253,-155.11006_19.81015,2.0
9254,-155.08326_19.84526,3.0
9255,-155.10808_19.80046,2.0
9256,-155.13489_19.88671,2.0
9257,-155.09210_19.84775,3.0
9258,-155.13380_19.90356,2.0
9259,-155.11942_19.81247,2.0
9260,-155.08881_19.85259,3.0
9261,-155.09755_19.85120,3.0
9262,-155.09815_19.85103,3.0
9263,-155.12866_19.83855,3.0
9264,-155.11689_19.84455,3.0
9265,-155.13136_19.87207,2.0
9266,-155.14085_19.87921,2.0
9267,-155.12133_19.87139,2.0
9268,-155.10845_19.86411,1.0
9269,-155.08558_19.84938,3.0
9270,-155.08865_19.84875,3.0
9271,-155.10202_19.84513,3.0
9272,-155.10204_19.80122,2.0
9273,-155.09303_19.86200,2.0
9274,-155.09260_19.86169,2.0
9275,-155.10108_19.84665,3.0
9276,-155.08537_19.84656,3.0
9277,-155.09979_19.84209,3.0
9278,-155.09971_19.83757,3.0
9279,-155.11564_19.86267,1.0
9280,-155.11257_19.86687,1.0
9281,-155.10685_19.79845,2.0
9282,-155.11346_19.86983,1.0
9283,-155.08584_19.85095,3.0
9284,-155.09598_19.84975,3.0
9285,-155.08588_19.84983,3.0
9286,-155.09161_19.86021,3.0
9287,-155.09753_19.82377,2.0
9288,-155.08492_19.83529,3.0
9289,-155.08503_19.83470,3.0
9290,-155.08543_19.83298,3.0
9291,-155.15060_19.84429,3.0
9292,-155.11155_19.87361,1.0
9293,-155.09504_19.83126,3.0
9294,-155.11129_19.84742,3.0
9295,-155.11427_19.84549,3.0
9296,-155.11253_19.84651,3.0
9297,-155.14767_19.86367,1.0
9298,-155.11076_19.86773,1.0
9299,-155.12061_19.88134,2.0
9300,-155.10902_19.82891,3.0
9301,-155.09542_19.79794,2.0
9302,-155.09103_19.85620,3.0
9303,-155.09080_19.85568,3.0
9304,-155.09046_19.85455,3.0
9305,-155.09216_19.85357,3.0
9306,-155.10248_19.84030,3.0
9307,-155.11087_19.87309,1.0
9308,-155.11563_19.86664,1.0
9309,-155.13532_19.83621,3.0
9310,-155.09699_19.81188,2.0
9311,-155.12516_19.88860,2.0
9312,-155.11319_19.87091,1.0
9313,-155.09298_19.80217,2.0
9314,-155.10731_19.82990,3.0
9315,-155.11657_19.85829,1.0
9316,-155.78424_19.93560,2.0
9317,-155.78403_19.93548,2.0
9318,-155.78414_19.93516,2.0
9319,-155.78439_19.93470,2.0
9320,-155.78611_19.93593,2.0
9321,-155.78742_19.93222,2.0
9322,-155.78711_19.93157,2.0
9323,-155.78685_19.93163,2.0
9324,-155.78670_19.93186,2.0
9325,-155.78636_19.93251,2.0
9326,-155.78615_19.93254,2.0
9327,-155.78490_19.93584,2.0
9328,-155.78574_19.93260,2.0
9329,-155.78756_19.93297,2.0
9330,-155.78773_19.93278,2.0
9331,-155.78764_19.93248,2.0
9332,-155.79280_19.93454,2.0
9333,-155.79314_19.93474,2.0
9334,-155.78524_19.93451,2.0
9335,-155.78540_19.93437,2.0
9336,-155.78505_19.93310,2.0
9337,-155.78495_19.93283,2.0
9338,-155.78539_19.93325,2.0
9339,-155.78880_19.93429,2.0
9340,-155.78605_19.93545,2.0
9341,-155.78810_19.93471,2.0
9342,-155.78620_19.93173,2.0
9343,-155.78677_19.93121,2.0
9344,-155.78701_19.93120,2.0
9345,-155.79212_19.93539,2.0
9346,-155.79229_19.93520,2.0
9347,-155.78768_19.93328,2.0
9348,-155.78728_19.93335,2.0
9349,-155.78784_19.93430,2.0
9350,-155.78818_19.93526,2.0
9351,-155.78766_19.93523,2.0
9352,-155.78643_19.93480,2.0
9353,-155.78646_19.93521,2.0
9354,-155.78682_19.93392,2.0
9355,-155.78755_19.93388,2.0
9356,-155.78777_19.93385,2.0
9357,-155.78595_19.93473,2.0
9358,-155.78530_19.93592,2.0
9359,-155.78755_19.93582,2.0
9360,-155.78482_19.93529,2.0
9361,-155.78718_19.93528,2.0
9362,-155.78587_19.93452,2.0
9363,-155.78545_19.93528,2.0
9364,-155.78571_19.93594,2.0
9365,-155.78958_19.93556,2.0
9366,-155.78690_19.93446,2.0
9367,-155.78686_19.93419,2.0
9368,-155.82791_19.98192,2.0
9369,-155.82863_19.97968,2.0
9370,-155.82927_19.97824,2.0
9371,-155.82887_19.97915,2.0
9372,-155.82953_19.97776,2.0
9373,-155.83604_19.97210,2.0
9374,-155.83801_19.97246,2.0
9375,-155.84479_19.96883,2.0
9376,-155.84173_19.97142,2.0
9377,-155.84206_19.97052,2.0
9378,-155.84243_19.97013,2.0
9379,-155.85244_19.95005,3.0
9380,-155.84010_19.97177,2.0
9381,-155.84032_19.97163,2.0
9382,-155.86328_19.94351,3.0
9383,-155.84149_19.97159,2.0
9384,-155.84117_19.97182,2.0
9385,-155.84985_19.94487,3.0
9386,-155.85453_19.96463,2.0
9387,-155.85425_19.96412,2.0
9388,-155.84010_19.97252,2.0
9389,-155.82969_19.97724,2.0
9390,-155.82821_19.98318,2.0
9391,-155.85345_19.95714,2.0
9392,-155.82473_19.99076,3.0
9393,-155.83066_19.97740,2.0
9394,-155.82960_19.97862,2.0
9395,-155.84532_19.96789,2.0
9396,-155.83144_19.97271,2.0
9397,-155.85710_19.96049,2.0
9398,-155.85116_19.96706,2.0
9399,-155.78915_19.94294,2.0
9400,-155.78922_19.94231,2.0
9401,-155.79389_19.93753,2.0
9402,-155.79328_19.93702,2.0
9403,-155.79314_19.93685,2.0
9404,-155.78051_19.95032,2.0
9405,-155.78342_19.94459,2.0
9406,-155.78320_19.94462,2.0
9407,-155.78717_19.94464,2.0
9408,-155.78501_19.95028,2.0
9409,-155.78480_19.94412,2.0
9410,-155.80101_19.94001,2.0
9411,-155.80137_19.93994,2.0
9412,-155.77939_19.95007,2.0
9413,-155.78725_19.93680,2.0
9414,-155.78971_19.93692,2.0
9415,-155.79439_19.93979,2.0
9416,-155.80119_19.94052,2.0
9417,-155.80147_19.94045,2.0
9418,-155.79178_19.93987,2.0
9419,-155.79159_19.94068,2.0
9420,-155.78861_19.93843,2.0
9421,-155.78808_19.93820,2.0
9422,-155.78787_19.93816,2.0
9423,-155.78972_19.94318,2.0
9424,-155.78913_19.93656,2.0
9425,-155.78853_19.93801,2.0
9426,-155.78313_19.94965,2.0
9427,-155.78300_19.94949,2.0
9428,-155.78774_19.94310,2.0
9429,-155.78126_19.94485,2.0
9430,-155.78097_19.94461,2.0
9431,-155.78103_19.94437,2.0
9432,-155.78349_19.94416,2.0
9433,-155.79511_19.94231,2.0
9434,-155.78209_19.94095,2.0
9435,-155.78225_19.94050,2.0
9436,-155.79593_19.94333,2.0
9437,-155.79548_19.94387,2.0
9438,-155.80045_19.94676,2.0
9439,-155.78594_19.94092,2.0
9440,-155.78136_19.94341,2.0
9441,-155.78423_19.94428,2.0
9442,-155.78432_19.94445,2.0
9443,-155.78448_19.94460,2.0
9444,-155.78932_19.93849,2.0
9445,-155.78670_19.94447,2.0
9446,-155.78618_19.94437,2.0
9447,-155.78624_19.94417,2.0
9448,-155.78654_19.94377,2.0
9449,-155.78450_19.93625,2.0
9450,-155.78476_19.93624,2.0
9451,-155.78496_19.93630,2.0
9452,-155.78171_19.94582,2.0
9453,-155.78303_19.94308,2.0
9454,-155.78290_19.94232,2.0
9455,-155.78297_19.94213,2.0
9456,-155.78319_19.94181,2.0
9457,-155.78352_19.94158,2.0
9458,-155.78949_19.93786,2.0
9459,-155.78925_19.93753,2.0
9460,-155.78976_19.93759,2.0
9461,-155.78993_19.93771,2.0
9462,-155.79012_19.93792,2.0
9463,-155.79012_19.93856,2.0
9464,-155.79040_19.93845,2.0
9465,-155.79072_19.93812,2.0
9466,-155.79093_19.93849,2.0
9467,-155.79066_19.93860,2.0
9468,-155.78769_19.94709,2.0
9469,-155.78745_19.94705,2.0
9470,-155.78711_19.94743,2.0
9471,-155.78734_19.94763,2.0
9472,-155.78758_19.94768,2.0
9473,-155.78816_19.94660,2.0
9474,-155.78978_19.93966,2.0
9475,-155.78964_19.93951,2.0
9476,-155.78938_19.93923,2.0
9477,-155.79731_19.94440,2.0
9478,-155.79700_19.94491,2.0
9479,-155.79738_19.94515,2.0
9480,-155.78824_19.93885,2.0
9481,-155.78804_19.93881,2.0
9482,-155.78748_19.94004,2.0
9483,-155.78569_19.94211,2.0
9484,-155.78963_19.94222,2.0
9485,-155.78459_19.93598,2.0
9486,-155.79276_19.93598,2.0
9487,-155.78101_19.94767,2.0
9488,-155.78055_19.94731,2.0
9489,-155.78071_19.94718,2.0
9490,-155.78089_19.94708,2.0
9491,-155.78108_19.94699,2.0
9492,-155.78127_19.94692,2.0
9493,-155.78147_19.94687,2.0
9494,-155.78170_19.94681,2.0
9495,-155.78220_19.94680,2.0
9496,-155.78242_19.94715,2.0
9497,-155.78270_19.94853,2.0
9498,-155.78272_19.94831,2.0
9499,-155.78290_19.94805,2.0
9500,-155.78269_19.94797,2.0
9501,-155.78229_19.94774,2.0
9502,-155.78209_19.94765,2.0
9503,-155.78181_19.94731,2.0
9504,-155.78159_19.94747,2.0
9505,-155.78139_19.94753,2.0
9506,-155.78567_19.94432,2.0
9507,-155.78256_19.95124,2.0
9508,-155.78540_19.95025,2.0
9509,-155.78540_19.94990,2.0
9510,-155.78530_19.94958,2.0
9511,-155.78547_19.94933,2.0
9512,-155.78572_19.94927,2.0
9513,-155.78568_19.94898,2.0
9514,-155.78482_19.93920,2.0
9515,-155.78544_19.94436,2.0
9516,-155.78419_19.94883,2.0
9517,-155.78432_19.94907,2.0
9518,-155.78339_19.94566,2.0
9519,-155.79546_19.94259,2.0
9520,-155.79872_19.94268,2.0
9521,-155.80073_19.94681,2.0
9522,-155.79970_19.94705,2.0
9523,-155.79995_19.94663,2.0
9524,-155.78578_19.94795,2.0
9525,-155.78590_19.94778,2.0
9526,-155.78610_19.94814,2.0
9527,-155.78623_19.94795,2.0
9528,-155.78557_19.94324,2.0
9529,-155.78593_19.94276,2.0
9530,-155.78606_19.94261,2.0
9531,-155.78547_19.94717,2.0
9532,-155.78396_19.94848,2.0
9533,-155.78339_19.94822,2.0
9534,-155.78691_19.94081,2.0
9535,-155.78305_19.93876,2.0
9536,-155.78686_19.93796,2.0
9537,-155.78665_19.93797,2.0
9538,-155.79989_19.94298,2.0
9539,-155.77882_19.95067,2.0
9540,-155.78472_19.94336,2.0
9541,-155.78429_19.94357,2.0
9542,-155.78408_19.94360,2.0
9543,-155.78758_19.94872,2.0
9544,-155.78584_19.94355,2.0
9545,-155.78885_19.94243,2.0
9546,-155.78866_19.94284,2.0
9547,-155.78871_19.94306,2.0
9548,-155.80014_19.93914,2.0
9549,-155.79812_19.93887,2.0
9550,-155.79222_19.93837,2.0
9551,-155.79226_19.93805,2.0
9552,-155.79732_19.94290,2.0
9553,-155.78439_19.93852,2.0
9554,-155.78408_19.93824,2.0
9555,-155.79022_19.94333,2.0
9556,-155.78311_19.94071,2.0
9557,-155.78329_19.94082,2.0
9558,-155.78363_19.94092,2.0
9559,-155.78453_19.94087,2.0
9560,-155.78419_19.94058,2.0
9561,-155.78400_19.94048,2.0
9562,-155.79119_19.94031,2.0
9563,-155.79092_19.94001,2.0
9564,-155.79065_19.93972,2.0
9565,-155.78809_19.94200,2.0
9566,-155.78420_19.94406,2.0
9567,-155.79991_19.94264,2.0
9568,-155.78790_19.94192,2.0
9569,-155.78808_19.94157,2.0
9570,-155.78832_19.94156,2.0
9571,-155.78851_19.94149,2.0
9572,-155.78891_19.94139,2.0
9573,-155.79032_19.94106,2.0
9574,-155.79053_19.94099,2.0
9575,-155.79098_19.94124,2.0
9576,-155.79049_19.94146,2.0
9577,-155.79008_19.94155,2.0
9578,-155.78363_19.94520,2.0
9579,-155.78415_19.94551,2.0
9580,-155.78557_19.94520,2.0
9581,-155.78437_19.94500,2.0
9582,-155.78496_19.94932,2.0
9583,-155.78279_19.93959,2.0
9584,-155.78396_19.93808,2.0
9585,-155.78419_19.94848,2.0
9586,-155.79305_19.93863,2.0
9587,-155.78904_19.93676,2.0
9588,-155.78748_19.93807,2.0
9589,-155.79135_19.93998,2.0
9590,-155.78767_19.93811,2.0
9591,-155.78655_19.95189,2.0
9592,-155.78631_19.95185,2.0
9593,-155.78571_19.95130,2.0
9594,-155.78551_19.95129,2.0
9595,-155.78510_19.95126,2.0
9596,-155.78530_19.95127,2.0
9597,-155.78603_19.95122,2.0
9598,-155.78166_19.94467,2.0
9599,-155.78333_19.94844,2.0
9600,-155.78332_19.94865,2.0
9601,-155.78335_19.94888,2.0
9602,-155.78345_19.94923,2.0
9603,-155.78363_19.94907,2.0
9604,-155.78380_19.94884,2.0
9605,-155.78644_19.93800,2.0
9606,-155.79670_19.94376,2.0
9607,-155.78996_19.93610,2.0
9608,-155.79515_19.94266,2.0
9609,-155.79489_19.94302,2.0
9610,-155.79636_19.94155,2.0
9611,-155.79401_19.93656,2.0
9612,-155.79388_19.93675,2.0
9613,-155.79422_19.93691,2.0
9614,-155.78489_19.95125,2.0
9615,-155.78016_19.95168,2.0
9616,-155.78116_19.94544,2.0
9617,-155.78523_19.94803,2.0
9618,-155.78539_19.94815,2.0
9619,-155.78556_19.94826,2.0
9620,-155.78572_19.94837,2.0
9621,-155.78589_19.94850,2.0
9622,-155.78609_19.94858,2.0
9623,-155.78636_19.94859,2.0
9624,-155.78739_19.94800,2.0
9625,-155.78713_19.94789,2.0
9626,-155.78998_19.93899,2.0
9627,-155.77869_19.95107,2.0
9628,-155.78558_19.93639,2.0
9629,-155.78385_19.94465,2.0
9630,-155.78533_19.94258,2.0
9631,-155.78521_19.94274,2.0
9632,-155.78510_19.94290,2.0
9633,-155.78487_19.94322,2.0
9634,-155.78133_19.95050,2.0
9635,-155.78113_19.95045,2.0
9636,-155.78093_19.95040,2.0
9637,-155.78502_19.93924,2.0
9638,-155.78059_19.94589,2.0
9639,-155.77999_19.95051,2.0
9640,-155.78671_19.94085,2.0
9641,-155.78651_19.94090,2.0
9642,-155.79368_19.93619,2.0
9643,-155.80183_19.94606,2.0
9644,-155.78618_19.94923,2.0
9645,-155.78627_19.94942,2.0
9646,-155.78645_19.94955,2.0
9647,-155.78669_19.94961,2.0
9648,-155.78680_19.95013,2.0
9649,-155.78674_19.95041,2.0
9650,-155.78639_19.95039,2.0
9651,-155.78640_19.95014,2.0
9652,-155.78618_19.95008,2.0
9653,-155.78599_19.94978,2.0
9654,-155.78586_19.95033,2.0
9655,-155.78004_19.95029,2.0
9656,-155.78414_19.94704,2.0
9657,-155.78638_19.93977,2.0
9658,-155.79162_19.93685,2.0
9659,-155.7916_19.93605,2.0
9660,-155.78963_19.94071,2.0
9661,-155.78986_19.94057,2.0
9662,-155.78596_19.93640,2.0
9663,-155.79894_19.94267,2.0
9664,-155.78197_19.94548,2.0
9665,-155.78445_19.95253,2.0
9666,-155.78463_19.95244,2.0
9667,-155.80123_19.94161,2.0
9668,-155.80152_19.94125,2.0
9669,-155.80157_19.94163,2.0
9670,-155.80160_19.94194,2.0
9671,-155.80122_19.94198,2.0
9672,-155.78123_19.95145,2.0
9673,-155.78488_19.95168,2.0
9674,-155.78400_19.95150,2.0
9675,-155.78880_19.93650,2.0
9676,-155.78858_19.93641,2.0
9677,-155.78742_19.93628,2.0
9678,-155.78699_19.93632,2.0
9679,-155.79349_19.93640,2.0
9680,-155.78357_19.94774,2.0
9681,-155.78376_19.94784,2.0
9682,-155.78397_19.94788,2.0
9683,-155.78418_19.94787,2.0
9684,-155.78439_19.94783,2.0
9685,-155.78461_19.94780,2.0
9686,-155.78752_19.94067,2.0
9687,-155.78731_19.94073,2.0
9688,-155.79542_19.94108,2.0
9689,-155.78564_19.93927,2.0
9690,-155.78388_19.94961,2.0
9691,-155.78428_19.94966,2.0
9692,-155.78452_19.94960,2.0
9693,-155.78475_19.94958,2.0
9694,-155.78500_19.94971,2.0
9695,-155.78507_19.94998,2.0
9696,-155.78965_19.94409,2.0
9697,-155.78698_19.94677,2.0
9698,-155.78274_19.94893,2.0
9699,-155.78271_19.94873,2.0
9700,-155.78513_19.94712,2.0
9701,-155.78478_19.94709,2.0
9702,-155.78445_19.94706,2.0
9703,-155.80073_19.94007,2.0
9704,-155.78427_19.95263,2.0
9705,-155.78013_19.94941,2.0
9706,-155.78010_19.94921,2.0
9707,-155.78004_19.94902,2.0
9708,-155.77998_19.94883,2.0
9709,-155.77995_19.94864,2.0
9710,-155.77995_19.94845,2.0
9711,-155.77996_19.94823,2.0
9712,-155.78037_19.94750,2.0
9713,-155.78002_19.94735,2.0
9714,-155.77988_19.94770,2.0
9715,-155.77967_19.94821,2.0
9716,-155.77920_19.94950,2.0
9717,-155.77954_19.94955,2.0
9718,-155.78058_19.94972,2.0
9719,-155.78700_19.94521,2.0
9720,-155.78577_19.93985,2.0
9721,-155.78534_19.93991,2.0
9722,-155.78503_19.94489,2.0
9723,-155.78204_19.94452,2.0
9724,-155.78228_19.94449,2.0
9725,-155.79167_19.93739,2.0
9726,-155.79188_19.93714,2.0
