,Uid,nrcs_DtoBrock,nrcs_FloodFreq,nrcs_septic_dominant,nrcs_septic_least,nrcs_septic_most,nrcs_ksat_hi,nrcs_ksat_lo,nrcs_ksat_rep,nrcs_rockFrag3in
247,-155.75180_19.08121,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
248,-155.78449_19.12032,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
249,-155.74764_19.08777,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
250,-155.74847_19.08626,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
251,-155.89906_19.20742,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
252,-155.77517_19.09489,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
253,-155.90465_19.20373,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
254,-155.90480_19.20364,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
255,-155.90503_19.20339,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
256,-155.73188_19.13113,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
257,-155.73199_19.13145,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
258,-155.88113_19.20737,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
259,-155.75910_19.08624,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
260,-155.75226_19.10615,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
261,-155.75168_19.10634,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
262,-155.75156_19.10597,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
263,-155.73831_19.12813,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
264,-155.77563_19.06201,0.0,None,Not rated,Not rated,Very limited,36.555,11.288333333333332,23.919722222222227,76.25
265,-155.74349_19.10436,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
266,-155.74342_19.10418,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
267,-155.89931_19.20604,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
268,-155.78280_19.12661,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
269,-155.62678_19.05496,46.0,None,Very limited,Not rated,Very limited,36.555,11.288333333333336,23.919722222222227,76.25
270,-155.74092_19.10926,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
271,-155.76515_19.08167,,None,Very limited,Very limited,Very limited,324.812,67.27199999999999,195.99033333333333,48.05555555555554
272,-155.78403_19.10485,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
273,-155.78440_19.10474,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
274,-155.78477_19.10462,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
275,-155.75421_19.11317,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
276,-155.74546_19.12172,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
277,-155.74485_19.09482,,None,Very limited,Very limited,Very limited,324.812,67.27199999999999,195.99033333333333,48.05555555555554
278,-155.86127_19.19667,,None,Very limited,Very limited,Very limited,324.812,67.27199999999999,195.99033333333333,48.05555555555554
279,-155.74610_19.09318,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
280,-155.76994_19.10542,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
281,-155.76890_19.09458,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
282,-155.75639_19.08628,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
283,-155.903_19.20544,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
284,-155.90313_19.20533,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
285,-155.90350_19.20498,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
286,-155.90363_19.20487,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
287,-155.90381_19.20457,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
288,-155.76226_19.08907,,None,Very limited,Very limited,Very limited,324.812,67.27199999999999,195.99033333333333,48.05555555555554
289,-155.79800_19.10028,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
290,-155.79954_19.09961,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
291,-155.75819_19.11781,0.0,None,Not rated,Not rated,Very limited,36.555,11.288333333333332,23.919722222222227,76.25
292,-155.89829_19.20432,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
293,-155.89783_19.20851,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
294,-155.89389_19.20453,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,20.0
295,-155.90310_19.20290,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
296,-155.58881_19.06075,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.0,4.0,10.0,100.0
297,-155.78010_19.13318,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
298,-155.79775_19.10036,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
299,-155.79922_19.09875,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
300,-155.76820_19.09604,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
301,-155.76814_19.09586,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
302,-155.75854_19.14704,100.0,None,Very limited,Very limited,Very limited,277.5913571428572,61.096357142857144,169.29157142857144,35.625
303,-155.78719_19.11684,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
304,-155.78731_19.11717,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
305,-155.78134_19.10089,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
306,-155.88636_19.20217,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
307,-155.76778_19.08399,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
308,-155.78223_19.11743,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
309,-155.76343_19.10017,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
310,-155.74920_19.08827,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
311,-155.75471_19.11795,0.0,None,Not rated,Not rated,Very limited,36.555,11.288333333333332,23.919722222222227,76.25
312,-155.90254_19.20601,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
313,-155.90225_19.20660,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
314,-155.76870_19.10107,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
315,-155.76661_19.11478,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
316,-155.74372_19.09773,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
317,-155.90204_19.20723,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
318,-155.90167_19.20759,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
319,-155.90116_19.20804,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
320,-155.90064_19.20845,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
321,-155.90034_19.20862,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
322,-155.74852_19.09363,,None,Very limited,Very limited,Very limited,324.812,67.27199999999999,195.99033333333333,48.05555555555554
323,-155.77078_19.11413,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
324,-155.78781_19.11852,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
325,-155.58466_19.06016,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.0,4.0,10.0,100.0
326,-155.63352_19.03164,66.0,None,Very limited,Very limited,Very limited,317.4249999999999,66.00833333333334,191.675,38.75
327,-155.63436_19.03086,66.0,None,Very limited,Very limited,Very limited,317.4249999999999,66.00833333333334,191.675,38.75
328,-155.76651_19.12318,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
329,-155.73640_19.11284,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
330,-155.60722_19.06551,46.0,None,Very limited,Not rated,Very limited,36.555,11.288333333333336,23.919722222222227,76.25
331,-155.76422_19.10046,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
332,-155.76353_19.10493,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
333,-155.79527_19.10630,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
334,-155.79295_19.11077,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
335,-155.79325_19.11039,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
336,-155.78379_19.10008,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
337,-155.77351_19.09689,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
338,-155.66096_19.01338,64.0,None,Very limited,Very limited,Very limited,87.09450000000002,26.2545,56.67225,79.375
339,-155.78296_19.04337,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
340,-155.78288_19.12760,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
341,-155.76958_19.10096,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
342,-155.75452_19.13926,0.0,Occasional,Not rated,Not rated,Not rated,0.42,0.02,0.22,
343,-155.77759_19.09370,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
344,-155.77687_19.09434,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
345,-155.89984_19.20761,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
346,-155.90035_19.20697,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
347,-155.74769_19.11133,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
348,-155.89977_19.20575,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
349,-155.75648_19.09488,,None,Very limited,Very limited,Very limited,324.812,67.27199999999999,195.99033333333333,48.05555555555554
350,-155.77800_19.07773,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
351,-155.74700_19.09654,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
352,-155.75835_19.11712,0.0,None,Not rated,Not rated,Very limited,36.555,11.288333333333332,23.919722222222227,76.25
353,-155.87326_19.21588,0.0,None,Very limited,Not rated,Very limited,141.6925,31.0925,86.39041666666668,82.5
354,-155.76568_19.13724,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
355,-155.74990_19.11560,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
356,-155.78516_19.11804,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
357,-155.75203_19.07733,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
358,-155.77346_19.09328,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
359,-155.78917_19.11124,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
360,-155.74652_19.10625,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
361,-155.76817_19.10035,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
362,-155.90089_19.20635,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
363,-155.78056_19.09109,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
364,-155.76444_19.09000,,None,Very limited,Very limited,Very limited,324.812,67.27199999999999,195.99033333333333,48.05555555555554
365,-155.76474_19.09071,,None,Very limited,Very limited,Very limited,324.812,67.27199999999999,195.99033333333333,48.05555555555554
366,-155.75352_19.08174,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
367,-155.75278_19.08203,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
368,-155.76655_19.09012,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
369,-155.76584_19.09076,,None,Very limited,Very limited,Very limited,324.812,67.27199999999999,195.99033333333333,48.05555555555554
370,-155.78454_19.09696,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
371,-155.88934_19.20804,100.0,None,Very limited,Very limited,Very limited,207.1768,45.06080000000001,126.06606666666669,48.33333333333334
372,-155.74253_19.11358,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
373,-155.73794_19.13113,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
374,-155.65942_19.04497,46.0,None,Very limited,Not rated,Very limited,36.555,11.288333333333336,23.919722222222227,76.25
375,-155.78007_19.10819,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
376,-155.78043_19.10645,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
377,-155.77504_19.09453,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
378,-155.78843_19.10926,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
379,-155.81266_19.05637,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
380,-155.74289_19.12050,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
381,-155.76773_19.10686,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
382,-155.74154_19.10460,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
383,-155.74167_19.10496,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
384,-155.74169_19.10578,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
385,-155.78444_19.11603,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
386,-155.76064_19.10710,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
387,-155.75125_19.13011,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
388,-155.77648_19.11851,76.0,None,Very limited,Very limited,Very limited,342.6866,70.52459999999998,206.5543,36.48333333333333
389,-155.77346_19.09443,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
390,-155.77163_19.09576,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23916666666668,35.833333333333336
391,-155.76301_19.12024,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
392,-155.76314_19.12060,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
393,-155.74524_19.10614,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
394,-155.74549_19.10605,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
395,-155.88455_19.21401,100.0,None,Very limited,Very limited,Very limited,207.1768,45.06080000000001,126.06606666666669,48.33333333333334
396,-155.89999_19.20315,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
397,-155.89990_19.20339,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
398,-155.76646_19.12035,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
399,-155.79059_19.11249,76.0,None,Very limited,Very limited,Very limited,205.9286,43.7266,124.7753,35.1875
400,-155.73711_19.10725,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
401,-155.73689_19.10747,100.0,None,Very limited,Very limited,Very limited,352.71,71.01,211.61,7.0
402,-155.75030_19.09477,100.0,None,Very limited,Very limited,Very limited,229.765,48.84,139.23875,51.25
403,-155.48982_19.23782,89.0,None,Very limited,Very limited,Very limited,21.07,7.17,14.368333333333334,80.75
