,Uid,In_2017_CP_zone
931,-154.98652_19.52515,True
932,-154.98734_19.52595,True
933,-154.98563_19.52504,True
934,-154.98612_19.52552,True
935,-154.98974_19.52557,True
936,-154.98990_19.52573,True
937,-154.99005_19.52528,True
938,-154.98985_19.52702,True
939,-154.99001_19.52718,True
940,-154.98918_19.52578,True
941,-154.98959_19.52062,True
942,-154.98971_19.52081,True
943,-154.98983_19.52100,True
944,-154.98669_19.52130,True
945,-154.98704_19.52298,True
946,-154.98738_19.52405,True
947,-154.98673_19.52745,True
948,-154.98830_19.52629,True
949,-154.98892_19.51869,True
950,-154.98489_19.52699,True
951,-154.98609_19.52742,True
952,-154.98571_19.52436,True
953,-154.98554_19.52421,True
954,-154.98499_19.52366,True
955,-154.98727_19.52261,True
956,-154.98838_19.52560,True
957,-154.98913_19.52305,True
958,-154.98897_19.52289,True
959,-154.98262_19.52744,True
960,-154.98712_19.52707,True
961,-154.98482_19.52426,True
962,-154.98940_19.51843,True
963,-154.98549_19.52549,True
964,-154.98436_19.52355,True
965,-154.98448_19.52336,True
966,-154.98246_19.52659,True
967,-154.98258_19.52640,True
968,-154.98294_19.52583,True
969,-154.98808_19.52742,True
970,-154.98792_19.52726,True
971,-154.98727_19.52663,True
972,-154.99452_19.53246,True
973,-154.99590_19.52779,True
974,-154.99684_19.52861,True
975,-154.99676_19.52846,True
976,-154.99803_19.52958,True
977,-155.00163_19.53386,True
978,-155.00102_19.53380,True
979,-154.99536_19.52788,True
980,-154.99975_19.53075,True
981,-154.99785_19.53025,True
982,-154.99776_19.53011,True
983,-155.00008_19.53394,True
984,-154.99990_19.53365,True
985,-154.99562_19.52831,True
986,-154.99428_19.52960,True
987,-154.99314_19.52946,True
988,-155.01900_19.54427,True
989,-155.00399_19.54061,True
990,-154.99956_19.53384,True
991,-154.99226_19.52986,True
992,-154.99519_19.53302,True
993,-155.02263_19.54436,True
994,-154.99059_19.52849,True
995,-154.99957_19.53480,True
996,-154.99899_19.53289,True
997,-154.99376_19.52950,True
998,-154.99368_19.52936,True
999,-154.99254_19.52921,True
1000,-154.99694_19.53400,True
1001,-155.00077_19.53413,True
1002,-154.99532_19.53354,True
1003,-154.99829_19.53174,True
1004,-154.99838_19.53188,True
1005,-154.99207_19.52775,True
1006,-154.99226_19.52798,True
1007,-154.99384_19.52889,True
1008,-154.99402_19.52917,True
1009,-154.99863_19.53155,True
1010,-154.99005_19.52930,True
1011,-155.02454_19.54331,True
1012,-155.02422_19.54349,True
1013,-155.02181_19.54243,True
1014,-154.99914_19.53070,True
1015,-154.99332_19.52878,True
1016,-154.99279_19.52888,True
1017,-154.99950_19.53204,True
1018,-154.99622_19.53097,True
1019,-154.99768_19.53169,True
1020,-155.01349_19.53260,True
1021,-155.00042_19.53544,True
1022,-154.99411_19.53103,True
1023,-154.99459_19.52906,True
1024,-154.99298_19.52993,True
1025,-154.98985_19.53271,True
1026,-154.99103_19.53414,True
1027,-155.02092_19.54292,True
1028,-154.99778_19.53259,True
1029,-154.99044_19.53344,True
1030,-154.99517_19.53362,True
1031,-154.98083_19.53510,True
1032,-154.98420_19.52824,True
1033,-154.98436_19.52840,True
1034,-154.96843_19.53998,True
1035,-154.97812_19.53514,True
1036,-154.97845_19.53946,True
1037,-154.98383_19.52922,True
1038,-154.98831_19.53031,True
1039,-154.97861_19.53561,True
1040,-154.98918_19.52981,True
1041,-154.97883_19.53509,True
1042,-154.97851_19.53478,True
1043,-154.97834_19.53462,True
1044,-154.98157_19.53317,True
1045,-154.98245_19.53327,True
1046,-154.9875_19.52952,True
1047,-154.97591_19.54019,True
1048,-154.97627_19.54050,True
1049,-154.97644_19.54067,True
1050,-154.97661_19.54083,True
1051,-154.98925_19.52912,True
1052,-154.98941_19.52928,True
1053,-154.98135_19.53028,True
1054,-154.98231_19.52908,True
1055,-154.98577_19.53051,True
1056,-154.98098_19.53185,True
1057,-154.97963_19.53528,True
1058,-154.98523_19.52791,True
1059,-154.98513_19.53048,True
1060,-154.98093_19.52904,True
1061,-154.98153_19.52809,True
1062,-154.98497_19.53032,True
1063,-154.98080_19.53109,True
1064,-154.97969_19.53102,True
1065,-154.97990_19.53286,True
1066,-154.97660_19.53597,True
1067,-154.97634_19.53801,True
1068,-154.98191_19.53409,True
1069,-154.98207_19.53425,True
1070,-154.98352_19.53507,True
1071,-154.98745_19.53141,True
1072,-154.98581_19.52922,True
1073,-154.97487_19.54277,True
1074,-154.98920_19.53041,True
1075,-154.98953_19.53013,True
1076,-154.98789_19.52916,True
1077,-154.98517_19.52919,True
1078,-154.97897_19.53329,True
1079,-154.97936_19.53368,True
1080,-154.97985_19.53415,True
1081,-154.98327_19.52942,True
1082,-154.98027_19.53115,True
1083,-154.97846_19.53606,True
1084,-154.97878_19.53638,True
1085,-154.97910_19.53669,True
1086,-154.98696_19.53093,True
1087,-154.97707_19.54009,True
1088,-154.97517_19.54248,True
1089,-154.97500_19.54232,True
1090,-154.97466_19.54198,True
1091,-154.97449_19.54183,True
1092,-154.97434_19.54164,True
1093,-154.97466_19.54135,True
1094,-154.97711_19.53606,True
1095,-154.98186_19.53135,True
1096,-154.98068_19.53555,True
1097,-154.98045_19.53607,True
1098,-154.98029_19.53591,True
1099,-154.98773_19.52900,True
1100,-154.98112_19.53731,True
1101,-154.98507_19.53116,True
1102,-154.97866_19.53833,True
1103,-154.97731_19.53836,True
1104,-154.98615_19.53014,True
1105,-154.98631_19.53030,True
1106,-154.98664_19.53062,True
1107,-154.98516_19.52859,True
1108,-154.98467_19.52811,True
1109,-154.98451_19.52796,True
1110,-154.98435_19.52780,True
1111,-154.97667_19.53833,True
1112,-154.98946_19.52800,True
1113,-154.98963_19.52815,True
1114,-154.98979_19.52831,True
1115,-154.97486_19.54149,True
1116,-154.98448_19.53387,True
1117,-154.98464_19.53403,True
1118,-154.98477_19.53251,True
1119,-154.98393_19.53005,True
1120,-154.98081_19.52923,True
1121,-154.98095_19.53715,True
1122,-154.98777_19.53112,True
1123,-154.98200_19.53091,True
1124,-154.98168_19.53059,True
1125,-154.98375_19.53453,True
1126,-154.98556_19.53163,True
1127,-154.98180_19.53605,True
1128,-154.98148_19.53573,True
1129,-154.97471_19.54259,True
1130,-154.97429_19.54318,True
1131,-154.98855_19.52979,True
1132,-154.98338_19.53087,True
1133,-154.97731_19.53482,True
1134,-154.98144_19.52958,True
1135,-154.97971_19.53860,True
1136,-154.97938_19.53829,True
1137,-154.97906_19.53797,True
1138,-154.97987_19.53476,True
1139,-154.97965_19.53589,True
1140,-154.98372_19.53179,True
1141,-154.98403_19.53150,True
1142,-154.98387_19.53134,True
1143,-154.98370_19.53119,True
1144,-154.97883_19.53849,True
1145,-154.98641_19.53245,True
1146,-154.98822_19.52947,True
1147,-154.98008_19.53764,True
1148,-154.98109_19.53330,True
1149,-154.98077_19.53298,True
1150,-154.98394_19.53066,True
1151,-154.98706_19.52776,True
1152,-154.98169_19.53120,True
1153,-154.98611_19.53143,True
1154,-154.98620_19.52886,True
1155,-154.97959_19.53717,True
1156,-154.98076_19.53238,True
1157,-154.98366_19.52906,True
1158,-154.97724_19.54026,True
1159,-154.97980_19.53084,True
1160,-154.97856_19.53689,True
1161,-154.98246_19.52863,True
1162,-154.98295_19.52910,True
1163,-154.98191_19.52945,True
1164,-154.98407_19.53424,True
1165,-154.98374_19.53393,True
1166,-154.98562_19.53096,True
1167,-154.98923_19.53198,True
1168,-154.98299_19.53185,True
1169,-154.98715_19.53183,True
1170,-154.98668_19.52873,True
1171,-154.98858_19.52789,True
1172,-154.98041_19.53796,True
1173,-154.98007_19.53704,True
1174,-154.97942_19.53641,True
1175,-154.98169_19.53461,True
1176,-154.97790_19.53626,True
1177,-154.97410_19.54187,True
1178,-154.98317_19.53262,True
1179,-154.98479_19.52956,True
1180,-154.98446_19.52925,True
1181,-154.98886_19.52950,True
1182,-154.98280_19.52956,True
1183,-154.98642_19.52774,True
1184,-154.98329_19.53003,True
1185,-154.97598_19.54141,True
1186,-154.97625_19.54116,True
1187,-154.97608_19.54100,True
1188,-154.97574_19.54068,True
1189,-154.98474_19.53084,True
1190,-154.97553_19.54216,True
1191,-154.97529_19.54141,True
1192,-154.97564_19.54108,True
1193,-154.97581_19.54125,True
1194,-154.98761_19.52755,True
1195,-154.98073_19.53426,True
1196,-154.98035_19.53523,True
1197,-154.98541_19.53208,True
1198,-154.98180_19.53264,True
1199,-154.98229_19.53311,True
1200,-154.98260_19.53282,True
1201,-154.98211_19.53235,True
1202,-154.98290_19.53100,True
1203,-154.98713_19.53109,True
1204,-154.98796_19.53130,True
1205,-154.98282_19.53169,True
1206,-154.98266_19.53154,True
1207,-154.98235_19.53585,True
1208,-154.98859_19.52849,True
1209,-154.82791_19.50477,True
1210,-154.83136_19.50340,True
1211,-154.81855_19.49351,True
1212,-154.82222_19.49415,True
1213,-154.82935_19.50405,True
1214,-154.82017_19.49244,True
1215,-154.82035_19.49249,True
1216,-154.82053_19.49254,True
1217,-154.82071_19.49260,True
1218,-154.82101_19.49262,True
1219,-154.82041_19.49188,True
1220,-154.82066_19.49190,True
1221,-154.82030_19.49110,True
1222,-154.81669_19.50264,True
1223,-154.81979_19.49399,True
1224,-154.81997_19.49404,True
1225,-154.82016_19.49409,True
1226,-154.81947_19.49219,True
1227,-154.81919_19.49305,True
1228,-154.81889_19.49373,True
1229,-154.81925_19.49383,True
1230,-154.82007_19.49588,True
1231,-154.81699_19.50356,True
1232,-154.81677_19.50390,True
1233,-154.81681_19.50618,True
1234,-154.82242_19.48888,True
1235,-154.82919_19.50226,True
1236,-154.82607_19.50439,True
1237,-154.82189_19.50454,True
1238,-154.81820_19.50144,True
1239,-154.81862_19.50212,True
1240,-154.81947_19.49557,True
1241,-154.83315_19.50350,True
1242,-154.81788_19.49469,True
1243,-154.81989_19.49535,True
1244,-154.82083_19.49819,True
1245,-154.82170_19.49095,True
1246,-154.81518_19.50347,True
1247,-154.81684_19.50682,True
1248,-154.82015_19.49004,True
1249,-154.81781_19.50562,True
1250,-154.81782_19.50492,True
1251,-154.81823_19.50315,True
1252,-154.81771_19.50354,True
1253,-154.82062_19.49051,True
1254,-154.83242_19.50029,True
1255,-154.83261_19.50158,True
1256,-154.81962_19.50753,True
1257,-154.81920_19.50658,True
1258,-154.81928_19.50514,True
1259,-154.81974_19.50389,True
1260,-154.81646_19.50649,True
1261,-154.81665_19.50632,True
1262,-154.81942_19.49510,True
1263,-154.82061_19.49987,True
1264,-154.81827_19.50232,True
1265,-154.81810_19.50191,True
1266,-154.81844_19.49552,True
1267,-154.81821_19.49547,True
1268,-154.81800_19.49538,True
1269,-154.81748_19.49539,True
1270,-154.81728_19.49533,True
1271,-154.82034_19.49414,True
1272,-154.82067_19.49358,True
1273,-154.81684_19.50503,True
1274,-154.81894_19.50142,True
1275,-154.81923_19.50128,True
1276,-154.81852_19.50125,True
1277,-154.81570_19.50354,True
1278,-154.82566_19.49365,True
1279,-154.82570_19.49476,True
1280,-154.82573_19.49595,True
1281,-154.82225_19.49361,True
1282,-154.81607_19.50436,True
1283,-154.81574_19.50415,True
1284,-154.82608_19.49972,True
1285,-154.82774_19.50046,True
1286,-154.82753_19.49932,True
1287,-154.81603_19.50382,True
1288,-154.82147_19.49185,True
1289,-154.82401_19.50442,True
1290,-154.82549_19.50353,True
1291,-154.82822_19.50279,True
1292,-154.82492_19.49952,True
1293,-154.82415_19.49600,True
1294,-154.81899_19.50088,True
1295,-154.81922_19.49926,True
1296,-154.82176_19.49153,True
1297,-154.82117_19.50299,True
1298,-154.82091_19.49188,True
1299,-154.82084_19.49305,True
1300,-154.82092_19.49283,True
1301,-154.82061_19.49292,True
1302,-154.82746_19.50168,True
1303,-154.82507_19.50106,True
1304,-154.81948_19.49331,True
1305,-154.81959_19.49297,True
1306,-154.81970_19.49263,True
1307,-154.81981_19.49229,True
1308,-154.81986_19.49212,True
1309,-154.81992_19.49194,True
1310,-154.81997_19.49177,True
1311,-154.81631_19.50667,True
1312,-154.81999_19.50081,True
1313,-154.82055_19.50056,True
1314,-154.81952_19.50153,True
1315,-154.81900_19.50168,True
1316,-154.82129_19.49218,True
1317,-154.82118_19.49234,True
1318,-154.82189_19.49210,True
1319,-154.82168_19.49245,True
1320,-154.82159_19.49260,True
1321,-154.82130_19.49316,True
1322,-154.82109_19.49376,True
1323,-154.81745_19.50128,True
1324,-154.82408_19.49369,True
1325,-154.81752_19.50171,True
1326,-154.82745_19.49702,True
1327,-154.82735_19.49360,True
1328,-154.82732_19.49250,True
1329,-154.82889_19.49246,True
1330,-154.82893_19.49356,True
1331,-154.81602_19.50298,True
1332,-154.81651_19.50227,True
1333,-154.81631_19.50339,True
1334,-154.82038_19.50066,True
1335,-154.82090_19.50033,True
1336,-154.82110_19.50061,True
1337,-154.82075_19.50084,True
1338,-154.82040_19.50105,True
1339,-154.82021_19.50112,True
1340,-154.82004_19.50122,True
1341,-154.83016_19.49214,True
1342,-154.82344_19.50356,True
1343,-154.81697_19.50564,True
1344,-154.81983_19.50038,True
1345,-154.82037_19.49368,True
1346,-154.82019_19.49362,True
1347,-154.82000_19.49357,True
1348,-154.81993_19.49320,True
1349,-154.82011_19.49325,True
1350,-154.82029_19.49330,True
1351,-154.82047_19.49335,True
1352,-154.82260_19.50213,True
1353,-154.82332_19.50170,True
1354,-154.81574_19.50250,True
1355,-154.81557_19.50290,True
1356,-154.82236_19.49300,True
1357,-155.04920_19.55686,True
1358,-155.05323_19.57337,True
1359,-155.08176_19.55579,True
1360,-155.04302_19.54671,True
1361,-155.04665_19.54760,True
1362,-155.05705_19.57463,True
1363,-155.04783_19.55461,True
1364,-155.03906_19.57504,True
1365,-155.04989_19.56791,True
1366,-155.05409_19.57480,True
1367,-155.05011_19.56826,True
1368,-155.05698_19.56456,True
1369,-155.04892_19.55640,True
1370,-155.04561_19.55581,True
1371,-155.03321_19.57146,True
1372,-155.01270_19.54698,True
1373,-155.01121_19.54799,True
1374,-155.00817_19.54975,True
1375,-155.00839_19.55393,True
1376,-155.00154_19.55256,True
1377,-155.00179_19.55281,True
1378,-155.00167_19.55954,True
1379,-155.01115_19.54852,True
1380,-155.00490_19.55697,True
1381,-154.99260_19.56161,True
1382,-155.01153_19.54727,True
1383,-155.01319_19.54746,True
1384,-155.00636_19.56232,True
1385,-154.99200_19.56100,True
1386,-155.01290_19.54762,True
1387,-155.00000_19.56063,True
1388,-155.02178_19.56241,True
1389,-155.00925_19.54931,True
1390,-154.99440_19.56210,True
1391,-154.99474_19.56052,True
1392,-155.00064_19.55813,True
1393,-155.02049_19.56163,True
1394,-154.99301_19.56024,True
1395,-154.99474_19.56255,True
1396,-154.99528_19.55899,True
1397,-155.01874_19.55315,True
1398,-155.01892_19.55345,True
1399,-155.00981_19.55020,True
1400,-155.01908_19.55974,True
1401,-154.99258_19.55962,True
1402,-154.99207_19.55895,True
1403,-154.97607_19.56049,True
1404,-154.98914_19.55753,True
1405,-154.98887_19.55725,True
1406,-154.98411_19.55336,True
1407,-154.96921_19.56124,True
1408,-154.98322_19.55160,True
1409,-154.98854_19.56196,True
1410,-154.97104_19.54525,True
1411,-154.98734_19.56099,True
1412,-154.98058_19.54926,True
1413,-154.96524_19.55049,True
1414,-154.97020_19.55073,True
1415,-154.98221_19.55431,True
1416,-154.96520_19.56165,True
1417,-154.97932_19.55694,True
1418,-154.98301_19.55744,True
1419,-154.97977_19.56100,True
1420,-154.97111_19.55030,True
1421,-154.97051_19.54981,True
1422,-154.97131_19.55661,True
1423,-154.97622_19.55062,True
1424,-154.97682_19.55111,True
1425,-154.97747_19.54671,True
1426,-154.98089_19.54954,True
1427,-154.95639_19.56080,True
1428,-154.95669_19.56104,True
1429,-154.95708_19.56003,True
1430,-154.97488_19.55952,True
1431,-154.96316_19.56130,True
1432,-154.98486_19.54982,True
1433,-154.96632_19.55386,True
1434,-154.96603_19.55362,True
1435,-154.98275_19.55118,True
1436,-154.97040_19.55338,True
1437,-154.98465_19.54962,True
1438,-154.97892_19.55164,True
1439,-154.96076_19.56053,True
1440,-154.98659_19.56035,True
1441,-154.97728_19.56030,True
1442,-154.98669_19.54971,True
1443,-154.96541_19.55430,True
1444,-154.97650_19.55717,True
1445,-154.97328_19.56072,True
1446,-154.98650_19.55140,True
1447,-154.97637_19.56073,True
1448,-154.98673_19.56166,True
1449,-154.97421_19.55398,True
1450,-154.97075_19.55808,True
1451,-154.96362_19.55284,True
1452,-154.98937_19.55221,True
1453,-154.97170_19.56075,True
1454,-154.97349_19.56221,True
1455,-154.97351_19.55591,True
1456,-154.97439_19.55664,True
1457,-154.98342_19.54843,True
1458,-154.97168_19.55194,True
1459,-154.97198_19.55219,True
1460,-154.98201_19.55912,True
1461,-154.97811_19.55713,True
1462,-154.98578_19.55837,True
1463,-154.98851_19.55495,True
1464,-154.96157_19.56250,True
1465,-154.97004_19.54692,True
1466,-154.96945_19.54644,True
1467,-154.98890_19.55536,True
1468,-154.98404_19.54902,True
1469,-154.96320_19.55499,True
1470,-155.00503_19.57523,True
1471,-155.00691_19.57947,True
1472,-155.00603_19.57231,True
1473,-155.02600_19.57335,True
1474,-155.01090_19.56627,True
1475,-154.99686_19.57369,True
1476,-154.99656_19.57345,True
1477,-154.99907_19.56408,True
1478,-155.01445_19.57338,True
1479,-155.01363_19.57224,True
1480,-155.00925_19.57930,True
1481,-154.99610_19.56433,True
1482,-154.99593_19.56411,True
1483,-154.99431_19.57278,True
1484,-155.01653_19.57286,True
1485,-155.00159_19.57188,True
1486,-154.99721_19.57015,True
1487,-154.99576_19.56389,True
1488,-154.99525_19.56322,True
1489,-154.99491_19.56277,True
1490,-155.00163_19.57053,True
1491,-154.99033_19.56342,True
1492,-155.00162_19.57873,True
1493,-154.99661_19.56967,True
1494,-154.99694_19.57874,True
1495,-155.00226_19.56965,True
1496,-154.99083_19.56630,True
1497,-155.00181_19.56904,True
1498,-155.02214_19.57354,True
1499,-155.00434_19.57977,True
1500,-155.00362_19.57148,True
1501,-154.99555_19.56539,True
1502,-155.00283_19.57513,True
1503,-154.99724_19.56576,True
1504,-155.00404_19.57953,True
1505,-155.00580_19.56513,True
1506,-154.99261_19.57639,True
1507,-155.04208_19.58646,True
1508,-155.04559_19.59024,True
1509,-155.04412_19.58347,True
1510,-154.98435_19.58860,True
1511,-154.98024_19.58774,True
1512,-154.97885_19.59524,True
1513,-154.98083_19.58822,True
1514,-154.98823_19.59293,True
1515,-154.96906_19.58223,True
1516,-154.96613_19.59234,True
1517,-154.97880_19.58016,True
1518,-154.97455_19.58427,True
1519,-154.97953_19.58966,True
1520,-155.01837_19.57066,True
1521,-155.00693_19.56884,True
1522,-155.00415_19.56623,True
1523,-155.00035_19.57168,True
1524,-154.99052_19.57352,True
1525,-154.99292_19.56917,True
1526,-155.00384_19.57179,True
1527,-155.00955_19.57718,True
1528,-154.99833_19.56312,True
1529,-154.99968_19.56933,True
1530,-155.0075_19.57433,True
1531,-154.99392_19.57379,True
1532,-154.96410_19.56457,True
1533,-154.96510_19.56289,True
1534,-154.96618_19.56743,True
1535,-154.95801_19.56688,True
1536,-154.98443_19.57111,True
